1564053803033899008,-0.00470,0.04513,-0.00237,0.53425,-0.60210,0.39175,0.44563,-0.02179,0.20010,-0.04594,
1564053803132897792,-0.00716,0.06799,-0.00610,0.53319,-0.60273,0.39073,0.44694,-0.02465,0.24820,-0.02637,
1564053803232898048,-0.01075,0.09615,-0.00676,0.53216,-0.60369,0.38922,0.44818,-0.03964,0.29578,0.01123,
1564053803332897792,-0.01549,0.12952,-0.00492,0.53081,-0.60512,0.38703,0.44974,-0.04685,0.33895,0.02368,
1564053803431336960,-0.01993,0.16419,-0.00381,0.52936,-0.60648,0.38484,0.45150,-0.04770,0.36564,-0.00286,
1564053803531336704,-0.02491,0.20281,-0.00600,0.52750,-0.60778,0.38270,0.45374,-0.05513,0.38856,-0.03534,
1564053803635542016,-0.03119,0.24465,-0.00956,0.52550,-0.60904,0.38036,0.45633,-0.06365,0.40084,-0.03059,
1564053803735542016,-0.03753,0.28432,-0.01093,0.52370,-0.61034,0.37797,0.45865,-0.06574,0.40702,0.00284,
1564053803835542016,-0.04409,0.32486,-0.00978,0.52195,-0.61182,0.37524,0.46091,-0.06529,0.41054,0.02149,
1564053803934835968,-0.05100,0.36577,-0.00898,0.52006,-0.61339,0.37249,0.46319,-0.07176,0.40695,0.00042,
1564053804034835712,-0.05877,0.40743,-0.01104,0.51808,-0.61482,0.36990,0.46558,-0.07588,0.40036,-0.02926,
1564053804133895936,-0.06629,0.44606,-0.01444,0.51616,-0.61604,0.36758,0.46794,-0.07320,0.39017,-0.03082,
1564053804233895680,-0.07387,0.48568,-0.01625,0.51431,-0.61727,0.36522,0.47020,-0.07514,0.38301,-0.00649,
1564053804333895936,-0.08141,0.52289,-0.01558,0.51270,-0.61848,0.36282,0.47220,-0.07639,0.36824,0.01002,
1564053804432722688,-0.08904,0.55848,-0.01457,0.51119,-0.61972,0.36044,0.47404,-0.07474,0.35105,0.00286,
1564053804532722944,-0.09659,0.59296,-0.01508,0.50967,-0.62080,0.35826,0.47591,-0.07218,0.33328,-0.01714,
1564053804631193856,-0.10347,0.62334,-0.01697,0.50826,-0.62167,0.35637,0.47769,-0.07033,0.30625,-0.02232,
1564053804731193856,-0.11009,0.65113,-0.01827,0.50692,-0.62249,0.35464,0.47934,-0.06356,0.26724,-0.00688,
1564053804831193856,-0.11572,0.67493,-0.01749,0.50604,-0.62310,0.35312,0.48060,-0.05329,0.22079,0.01075,
1564053804936518912,-0.12038,0.69415,-0.01598,0.50533,-0.62364,0.35178,0.48163,-0.04168,0.16956,0.00955,
1564053805036519168,-0.12380,0.70803,-0.01575,0.50474,-0.62405,0.35080,0.48242,-0.02864,0.11203,-0.00559,
1564053805134516992,-0.12554,0.71482,-0.01689,0.50430,-0.62429,0.35036,0.48289,-0.00625,0.02364,-0.01107,
1564053805234516736,-0.12459,0.71180,-0.01787,0.50452,-0.62400,0.35083,0.48271,0.01862,-0.06998,-0.00318,
1564053805334516992,-0.12230,0.70310,-0.01750,0.50517,-0.62345,0.35155,0.48221,0.02564,-0.10753,0.00878,
1564053805434400768,-0.12019,0.69425,-0.01651,0.50585,-0.62293,0.35217,0.48171,0.01970,-0.09233,0.00909,
1564053805534400768,-0.11890,0.68936,-0.01614,0.50635,-0.62263,0.35270,0.48118,0.01098,-0.03164,-0.00130,
1564053805633581824,-0.11892,0.69009,-0.01669,0.50628,-0.62263,0.35283,0.48117,-0.00135,0.02101,-0.00859,
1564053805733582080,-0.11944,0.69386,-0.01771,0.50585,-0.62297,0.35260,0.48134,-0.00643,0.04630,-0.00816,
1564053805833581824,-0.12067,0.69892,-0.01805,0.50561,-0.62316,0.35228,0.48159,-0.01239,0.04615,-0.00164,
1564053805931788032,-0.12180,0.70261,-0.01766,0.50548,-0.62328,0.35208,0.48171,-0.00514,0.03002,0.00361,
1564053806031787776,-0.12187,0.70396,-0.01706,0.50561,-0.62329,0.35204,0.48160,0.00444,0.00005,0.00156,
1564053806131788032,-0.12130,0.70233,-0.01728,0.50587,-0.62311,0.35229,0.48138,0.00812,-0.02805,-0.00686,
1564053806235538944,-0.12027,0.69772,-0.01792,0.50618,-0.62282,0.35271,0.48112,0.01456,-0.05515,-0.00559,
1564053806335538944,-0.11857,0.69097,-0.01784,0.50670,-0.62242,0.35327,0.48067,0.02002,-0.07527,0.00346,
1564053806434470912,-0.11632,0.68254,-0.01711,0.50728,-0.62209,0.35390,0.48003,0.02563,-0.09277,0.00700,
1564053806534470912,-0.11365,0.67186,-0.01660,0.50801,-0.62158,0.35462,0.47938,0.02796,-0.11276,0.00124,
1564053806634470912,-0.11080,0.65960,-0.01683,0.50873,-0.62101,0.35560,0.47864,0.02998,-0.12791,-0.00338,
1564053806733585152,-0.10758,0.64598,-0.01692,0.50957,-0.62041,0.35657,0.47779,0.03672,-0.14249,0.00110,
1564053806833584896,-0.10387,0.63077,-0.01663,0.51044,-0.61979,0.35766,0.47686,0.03830,-0.15828,0.00391,
1564053806932637952,-0.10038,0.61443,-0.01606,0.51141,-0.61914,0.35876,0.47584,0.03771,-0.17198,0.00509,
1564053807032637952,-0.09648,0.59648,-0.01558,0.51241,-0.61845,0.36000,0.47472,0.04266,-0.18588,0.00322,
1564053807132637952,-0.09223,0.57716,-0.01552,0.51342,-0.61777,0.36130,0.47353,0.04537,-0.19992,0.00043,
1564053807231906048,-0.08791,0.55674,-0.01550,0.51438,-0.61698,0.36271,0.47243,0.04475,-0.21156,0.00056,
1564053807331905792,-0.08345,0.53486,-0.01505,0.51536,-0.61625,0.36416,0.47119,0.04758,-0.22854,0.00565,
1564053807435920896,-0.07847,0.51112,-0.01437,0.51649,-0.61550,0.36568,0.46977,0.05159,-0.24409,0.00670,
1564053807535920896,-0.07347,0.48609,-0.01390,0.51761,-0.61466,0.36726,0.46839,0.05104,-0.25789,0.00382,
1564053807635920896,-0.06848,0.45947,-0.01384,0.51885,-0.61372,0.36894,0.46693,0.05229,-0.27595,0.00186,
1564053807734320896,-0.06329,0.43089,-0.01364,0.52025,-0.61264,0.37089,0.46524,0.05568,-0.29536,0.00438,
1564053807834320896,-0.05787,0.40071,-0.01307,0.52169,-0.61159,0.37283,0.46346,0.05515,-0.30805,0.00744,
1564053807933868800,-0.05250,0.36945,-0.01240,0.52313,-0.61049,0.37480,0.46169,0.05431,-0.32243,0.00700,
1564053808033868800,-0.04711,0.33612,-0.01190,0.52472,-0.60933,0.37686,0.45974,0.05612,-0.33835,0.00557,
1564053808133869056,-0.04169,0.30228,-0.01147,0.52627,-0.60811,0.37903,0.45780,0.05563,-0.34866,0.00360,
1564053808233132032,-0.03641,0.26637,-0.01110,0.52792,-0.60684,0.38123,0.45575,0.05372,-0.36449,0.00486,
1564053808333132032,-0.03111,0.22905,-0.01049,0.52962,-0.60547,0.38356,0.45364,0.05446,-0.38060,0.00717,
1564053808433470976,-0.02588,0.19106,-0.00974,0.53126,-0.60415,0.38596,0.45144,0.05178,-0.38880,0.00743,
1564053808533470976,-0.02082,0.15196,-0.00903,0.53292,-0.60277,0.38839,0.44924,0.05020,-0.39669,0.00613,
1564053808633470976,-0.01592,0.11189,-0.00843,0.53467,-0.60128,0.39092,0.44695,0.04834,-0.40651,0.00533,
1564053808737581824,-0.01104,0.06983,-0.00771,0.53645,-0.59982,0.39349,0.44454,0.04470,-0.40729,0.00707,
1564053808837581824,-0.00683,0.02969,-0.00696,0.53815,-0.59835,0.39597,0.44224,0.04108,-0.40675,0.00864,
1564053808936555008,-0.00310,-0.01133,-0.00613,0.54007,-0.59677,0.39847,0.43978,0.03799,-0.41065,0.00930,
1564053809036554752,0.00038,-0.05242,-0.00527,0.54194,-0.59509,0.40111,0.43735,0.03355,-0.40654,0.00833,
1564053809136555008,0.00343,-0.09370,-0.00459,0.54376,-0.59356,0.40353,0.43494,0.02844,-0.39112,0.00808,
1564053809235447808,0.00594,-0.13074,-0.00387,0.54541,-0.59209,0.40583,0.43273,0.02369,-0.36567,0.00756,
1564053809335447808,0.00809,-0.16489,-0.00298,0.54689,-0.59077,0.40792,0.43070,0.02012,-0.33337,0.00858,
1564053809435292928,0.00990,-0.19619,-0.00220,0.54825,-0.58954,0.40986,0.42881,0.01533,-0.29818,0.00693,
1564053809535292928,0.01127,-0.22413,-0.00156,0.54939,-0.58852,0.41152,0.42716,0.01299,-0.26777,0.00550,
1564053809635292928,0.01236,-0.25094,-0.00106,0.55044,-0.58752,0.41312,0.42563,0.01065,-0.25889,0.00508,
1564053809731651072,0.01331,-0.27646,-0.00059,0.55163,-0.58640,0.41479,0.42401,0.00877,-0.26569,0.00622,
1564053809831651072,0.01408,-0.30457,-0.00012,0.55287,-0.58524,0.41647,0.42235,0.00788,-0.28346,0.00627,
1564053809935352832,0.01510,-0.33408,0.00044,0.55402,-0.58410,0.41826,0.42065,0.00664,-0.29839,0.00635,
1564053810035352832,0.01586,-0.36491,0.00112,0.55517,-0.58299,0.42009,0.41885,0.00615,-0.30937,0.00700,
1564053810135352832,0.01652,-0.39542,0.00175,0.55642,-0.58175,0.42203,0.41695,0.00564,-0.31952,0.00681,
1564053810234742784,0.01673,-0.42789,0.00236,0.55782,-0.58043,0.42396,0.41496,0.00189,-0.31910,0.00675,
1564053810334742784,0.01670,-0.45896,0.00302,0.55911,-0.57915,0.42587,0.41306,0.00002,-0.30099,0.00638,
1564053810433402112,0.01657,-0.48760,0.00375,0.56029,-0.57796,0.42761,0.41132,-0.00109,-0.27322,0.00678,
1564053810533401856,0.01647,-0.51262,0.00445,0.56129,-0.57697,0.42917,0.40972,-0.00100,-0.23464,0.00547,
1564053810633402112,0.01628,-0.53231,0.00490,0.56214,-0.57611,0.43044,0.40844,-0.00277,-0.17016,0.00399,
1564053810732860928,0.01597,-0.54329,0.00524,0.56267,-0.57556,0.43120,0.40768,-0.00278,-0.07142,0.00216,
1564053810832860928,0.01578,-0.54411,0.00548,0.56272,-0.57551,0.43129,0.40758,0.00027,0.02945,0.00233,
1564053810930969088,0.01619,-0.53831,0.00553,0.56235,-0.57586,0.43099,0.40792,0.00627,0.08337,0.00010,
1564053811030968832,0.01668,-0.53018,0.00507,0.56200,-0.57616,0.43058,0.40841,0.00416,0.09674,-0.00630,
1564053811130969088,0.01629,-0.52341,0.00429,0.56157,-0.57658,0.42997,0.40904,-0.00063,0.06915,-0.00557,
1564053811236550912,0.01614,-0.51972,0.00407,0.56145,-0.57675,0.42975,0.40920,0.00217,0.02371,0.00156,
1564053811336550912,0.01629,-0.51942,0.00440,0.56144,-0.57681,0.42974,0.40914,0.00263,-0.00092,0.00302,
1564053811433978880,0.01628,-0.52032,0.00450,0.56145,-0.57681,0.42980,0.40908,-0.00002,-0.00909,-0.00101,
1564053811533978624,0.01600,-0.52089,0.00416,0.56162,-0.57672,0.42979,0.40898,-0.00222,0.00371,-0.00398,
1564053811633978880,0.01588,-0.51942,0.00388,0.56154,-0.57672,0.42976,0.40911,0.00237,0.03731,-0.00146,
1564053811733718784,0.01611,-0.51326,0.00376,0.56132,-0.57696,0.42942,0.40943,0.00122,0.08934,-0.00164,
1564053811833719040,0.01619,-0.50061,0.00346,0.56092,-0.57740,0.42867,0.41015,-0.00087,0.15960,-0.00387,
1564053811932715776,0.01615,-0.48114,0.00283,0.55997,-0.57827,0.42754,0.41139,0.00064,0.22785,-0.00666,
1564053812032715776,0.01649,-0.45519,0.00213,0.55890,-0.57932,0.42605,0.41291,0.00236,0.28972,-0.00765,
1564053812132716032,0.01656,-0.42297,0.00121,0.55753,-0.58064,0.42417,0.41485,-0.00179,0.35537,-0.01094,
1564053812231266816,0.01597,-0.38498,0.00015,0.55590,-0.58217,0.42184,0.41726,-0.00771,0.41405,-0.01080,
1564053812331266816,0.01524,-0.34137,-0.00078,0.55404,-0.58393,0.41921,0.41992,-0.00872,0.45902,-0.00985,
1564053812435898880,0.01398,-0.29182,-0.00155,0.55211,-0.58574,0.41630,0.42282,-0.01525,0.49598,-0.01008,
1564053812535898880,0.01199,-0.24165,-0.00255,0.55001,-0.58765,0.41320,0.42593,-0.02288,0.51648,-0.01198,
1564053812635898880,0.00945,-0.18945,-0.00397,0.54776,-0.58965,0.41005,0.42910,-0.02894,0.52869,-0.01284,
1564053812734571008,0.00642,-0.13714,-0.00530,0.54543,-0.59169,0.40682,0.43232,-0.03133,0.53501,-0.01104,
1564053812834571008,0.00285,-0.08358,-0.00650,0.54300,-0.59384,0.40355,0.43549,-0.03882,0.53018,-0.01100,
1564053812933952768,-0.00145,-0.03134,-0.00778,0.54076,-0.59583,0.40033,0.43852,-0.04474,0.51737,-0.01246,
