1563436180856934656,-0.03106,0.05199,0.34887,0.72268,0.69048,-0.00775,0.03025,-0.06554,0.20056,0.59193,
1563436180956856064,-0.05269,0.08436,0.47763,0.72396,0.68895,-0.00664,0.03454,-0.09938,0.25918,0.66871,
1563436181056768256,-0.04723,0.09742,0.45534,0.73132,0.68077,0.00348,0.04131,-0.08300,0.24474,0.46130,
1563436181156681984,-0.03978,0.11308,0.48022,0.73529,0.67622,0.01607,0.04265,-0.08528,0.21521,0.39674,
1563436181256603648,-0.02932,0.12091,0.49265,0.73601,0.67577,0.02782,0.02907,-0.09354,0.12847,0.31480,
1563436181356535296,0.00360,0.12766,0.54377,0.73373,0.67715,0.05484,-0.01043,-0.06256,0.06414,0.29250,
1563436181456476416,0.02432,0.12500,0.56540,0.73163,0.67712,0.06958,-0.03724,-0.03695,-0.00362,0.22619,
1563436183054473472,0.04266,-0.01025,0.10495,0.72831,0.68518,0.00864,0.00450,0.06050,0.00827,0.08613,
1563436183154473472,0.04400,-0.01429,0.09892,0.72946,0.68363,0.02304,-0.00066,0.03261,-0.01463,0.09095,
1563436183254473472,0.04077,-0.01837,0.09697,0.73417,0.67851,0.02394,-0.00617,-0.00756,-0.03075,0.07260,
1563436183354473472,0.03797,-0.02360,0.09396,0.73671,0.67568,0.02580,-0.00741,-0.01800,-0.04953,0.04868,
1563436183454473472,0.03701,-0.02829,0.09716,0.73893,0.67334,0.02144,-0.01148,-0.02011,-0.04921,0.05533,
1563436183554473472,0.03828,-0.03036,0.10953,0.74417,0.66762,0.01753,-0.01380,-0.00543,-0.03703,0.08398,
1563436183654473472,0.03345,-0.02654,0.10757,0.75480,0.65588,0.00861,-0.00578,0.00399,-0.02706,0.08068,
1563436183754473472,0.02795,-0.01729,0.10414,0.77147,0.63626,0.00130,-0.00247,0.02266,0.01637,0.07190,
1563436183854473472,0.02994,-0.01074,0.10156,0.77814,0.62789,0.01056,0.01174,0.07239,0.04028,0.03472,
1563436183954473472,0.03281,-0.00616,0.09435,0.78169,0.62258,0.03577,0.00862,0.09199,0.06523,-0.01439,
1563436184054473472,0.04166,0.00515,0.09317,0.78796,0.61082,0.07607,0.01520,0.10228,0.14348,-0.01829,
1563436184154473472,0.05175,0.02435,0.09394,0.79688,0.58989,0.12182,0.04667,0.11139,0.18296,-0.02969,
1563436184254492928,0.06322,0.04769,0.09417,0.79838,0.57249,0.16759,0.08213,0.13108,0.22197,-0.03962,
1563436184354532096,0.07603,0.07181,0.09287,0.78828,0.56212,0.21897,0.12121,0.15263,0.23175,-0.03349,
1563436184454571520,0.08927,0.09005,0.09313,0.76848,0.55977,0.26486,0.16106,0.18839,0.21142,-0.00810,
1563436184554618368,0.09937,0.10318,0.09521,0.74318,0.56237,0.29829,0.20603,0.19998,0.17732,0.00024,
1563436184654669056,0.09962,0.11068,0.10089,0.71314,0.56170,0.32770,0.26180,0.15604,0.13167,0.03830,
1563436184754743296,0.08642,0.10796,0.11282,0.67471,0.57151,0.34336,0.31662,0.09302,0.03449,0.07820,
1563436184854886656,0.06447,0.09788,0.12691,0.64809,0.57309,0.35071,0.35855,0.00885,-0.03614,0.10497,
1563436184959457792,0.05386,0.08076,0.13759,0.63565,0.56748,0.35674,0.38296,-0.00617,-0.14834,0.07819,
1563436185059641856,0.05478,0.06180,0.13750,0.63706,0.56796,0.35671,0.37992,0.03725,-0.25334,0.01747,
1563436185159798528,0.07256,0.03958,0.12229,0.64995,0.57397,0.34489,0.35942,0.11109,-0.30560,-0.07567,
1563436185259911936,0.08941,0.01574,0.11424,0.66788,0.58872,0.32640,0.31752,0.14565,-0.33186,-0.10333,
1563436185359976192,0.10850,-0.00396,0.10129,0.68646,0.60168,0.29641,0.28088,0.18286,-0.32988,-0.07644,
1563436185459949056,0.12563,-0.03341,0.09863,0.70979,0.61588,0.23935,0.24413,0.20034,-0.36186,-0.01187,
1563436185559837440,0.14267,-0.06719,0.09988,0.72912,0.62583,0.17860,0.21171,0.17750,-0.38342,-0.01969,
1563436185659683072,0.16059,-0.10535,0.09778,0.74678,0.63181,0.13696,0.15611,0.16725,-0.40198,-0.05983,
1563436185759542016,0.18072,-0.14292,0.09335,0.75888,0.63817,0.09616,0.08711,0.14425,-0.39068,-0.07743,
1563436185859418368,0.19145,-0.17518,0.08752,0.76194,0.64536,0.04702,0.02751,0.08662,-0.35284,-0.05892,
1563436185959307008,0.19217,-0.19390,0.08558,0.75900,0.65049,-0.01132,-0.02570,0.06251,-0.26823,-0.04227,
1563436186059183872,0.18725,-0.20016,0.09404,0.75423,0.65020,-0.06455,-0.06488,0.01537,-0.18220,-0.00089,
1563436186159101440,0.18176,-0.21937,0.10542,0.74494,0.64124,-0.13839,-0.12138,-0.00693,-0.16096,0.02120,
1563436186259033088,0.16525,-0.22652,0.11692,0.73047,0.63224,-0.19399,-0.17044,-0.04403,-0.07446,0.03216,
1563436186358995968,0.14911,-0.23678,0.11452,0.71463,0.62173,-0.23140,-0.22185,-0.08841,-0.02942,-0.01906,
