1563436182856947456,0.01548,-0.00931,0.04368,0.72833,0.68501,-0.01660,0.00544,
1563436182956941824,0.01400,-0.02228,0.04009,0.72674,0.68691,-0.00076,0.00328,
1563436183156761600,0.02158,-0.02240,0.04390,0.72801,0.68540,0.01206,0.00887,
1563436183456991744,0.03327,-0.03185,0.05809,0.73516,0.67780,0.01116,-0.00232,
1563436183856934912,0.02579,-0.03494,0.06207,0.75298,0.65763,0.00651,0.02239,
1563436183956955904,0.02734,-0.02663,0.06259,0.75996,0.64877,0.03583,0.01644,
1563436184056834816,0.04749,-0.01678,0.05517,0.77271,0.62911,0.08268,0.01729,
1563436184157032448,0.03799,-0.00185,0.06508,0.77866,0.61153,0.13227,0.04720,
1563436184257095168,0.04014,0.00950,0.06477,0.76518,0.61193,0.18123,0.08485,
1563436184357302784,0.03912,0.01538,0.06377,0.74510,0.61342,0.22714,0.13019,
1563436184457001728,0.03862,0.02192,0.06450,0.72745,0.60869,0.26247,0.17727,
1563436184557509120,0.03522,0.02713,0.06774,0.71029,0.60084,0.28747,0.22768,
1563436184657072384,0.03051,0.03290,0.06907,0.69185,0.58519,0.31275,0.28474,
1563436184757978624,0.02357,0.03480,0.07188,0.66400,0.58006,0.33053,0.33672,
1563436184858675200,0.01667,0.03122,0.07639,0.64549,0.57066,0.34318,0.37406,
1563436184958820352,0.01170,0.02587,0.07894,0.63637,0.56134,0.35040,0.39642,
1563436185159117056,0.02494,0.00476,0.07075,0.65124,0.56712,0.33832,0.37390,
1563436185259079680,0.03464,-0.00805,0.06387,0.66927,0.58241,0.31989,0.33247,
1563436185359292416,0.04104,-0.02196,0.06247,0.68679,0.59727,0.28987,0.29590,
1563436185459124992,0.04582,-0.03523,0.06774,0.70943,0.61246,0.23180,0.26052,
1563436185559249152,0.04834,-0.05321,0.07366,0.72764,0.62396,0.17015,0.22859,
1563436185659004672,0.04335,-0.06794,0.07217,0.74439,0.63188,0.12731,0.17434,
1563436185758633472,0.03714,-0.07845,0.06760,0.75566,0.64052,0.08533,0.10693,
1563436185858482688,0.02858,-0.08530,0.06419,0.75771,0.64983,0.03558,0.04825,
1563436185958457088,0.01818,-0.09285,0.06556,0.75332,0.65723,-0.02316,-0.00469,
1563436186058727680,0.00746,-0.10425,0.06988,0.74726,0.65868,-0.07584,-0.04459,
1563436186158539520,-0.00613,-0.11644,0.07459,0.73703,0.65142,-0.14800,-0.10265,
1563436186257790208,-0.02266,-0.12555,0.07450,0.72221,0.64368,-0.20134,-0.15351,
1563436186357548800,-0.03485,-0.13017,0.07194,0.70616,0.63442,-0.23751,-0.20600,
1563436186457599232,-0.04895,-0.13249,0.06872,0.68586,0.62775,-0.26607,-0.25440,
1563436186557358592,-0.07149,-0.13649,0.07087,0.67449,0.61475,-0.28827,-0.28989,
1563436186657857280,-0.09117,-0.13922,0.07264,0.65801,0.60952,-0.30690,-0.31831,
1563436186757846016,-0.10975,-0.14122,0.07365,0.63637,0.59210,-0.34421,-0.35492,
1563436186857877760,-0.11501,-0.13346,0.07230,0.62311,0.57523,-0.35703,-0.39163,
1563436186958362880,-0.11137,-0.13091,0.07272,0.62646,0.57604,-0.33156,-0.40717,
1563436187157886464,-0.09816,-0.12305,0.07198,0.64409,0.58156,-0.29087,-0.40289,
1563436187258119936,-0.08147,-0.11689,0.07434,0.67062,0.59419,-0.24110,-0.37293,
1563436187458157824,-0.05255,-0.09942,0.05831,0.70688,0.61740,-0.11387,-0.32584,
1563436187558686464,-0.04183,-0.09429,0.04295,0.71079,0.63092,-0.04721,-0.30740,
1563436187658387712,-0.03523,-0.09138,0.03037,0.70955,0.64004,0.00963,-0.29461,
1563436187758425344,-0.03112,-0.09157,0.01924,0.70577,0.64216,0.05063,-0.29488,
1563436187958582016,-0.03908,-0.08360,-0.00311,0.69122,0.63757,0.15036,-0.30515,
1563436188058356224,-0.04364,-0.07891,-0.01712,0.68015,0.62735,0.19538,-0.32505,
1563436188158291968,-0.04814,-0.07790,-0.02452,0.67156,0.62168,0.22986,-0.33117,
1563436188258347008,-0.04881,-0.07150,-0.03601,0.66180,0.61670,0.26433,-0.33441,
1563436188358385664,-0.05298,-0.06909,-0.04415,0.65118,0.60412,0.29611,-0.35118,
1563436188559944192,-0.05830,-0.06336,-0.04827,0.63242,0.57222,0.35436,-0.38345,
1563436188660306944,-0.05916,-0.06179,-0.05000,0.62208,0.56571,0.37217,-0.39303,
1563436188963463424,-0.03946,-0.06574,-0.05319,0.63594,0.55389,0.37127,-0.38851,
1563436189063870976,-0.02461,-0.06730,-0.06312,0.65011,0.54847,0.36233,-0.38113,
1563436189264539392,-0.00174,-0.06492,-0.09375,0.65949,0.55494,0.36106,-0.35603,
1563436189563888384,0.03019,-0.06474,-0.14746,0.67206,0.54952,0.35549,-0.34639,
1563436189664128256,0.03475,-0.06875,-0.16986,0.66649,0.55458,0.34818,-0.35637,
1563436189864259328,0.04180,-0.07179,-0.21147,0.66516,0.53313,0.36521,-0.37411,
1563436189964162560,0.04849,-0.07394,-0.22805,0.67412,0.52920,0.36047,-0.36820,
