1564053804034835712,-0.05881,0.40700,-0.01119,0.51810,-0.61480,0.36992,0.46557,
1564053804133895936,-0.06641,0.44658,-0.01411,0.51617,-0.61602,0.36757,0.46795,
1564053804233895680,-0.07372,0.48493,-0.01571,0.51443,-0.61715,0.36528,0.47017,
1564053804333895936,-0.08146,0.52247,-0.01510,0.51276,-0.61845,0.36284,0.47218,
1564053804432722688,-0.08913,0.55825,-0.01400,0.51126,-0.61968,0.36045,0.47401,
1564053804532722944,-0.09637,0.59125,-0.01445,0.50987,-0.62065,0.35836,0.47582,
1564053804631193856,-0.10329,0.62185,-0.01628,0.50845,-0.62153,0.35647,0.47761,
1564053804731193856,-0.10985,0.64994,-0.01735,0.50714,-0.62230,0.35477,0.47927,
1564053804831193856,-0.11537,0.67305,-0.01670,0.50627,-0.62292,0.35324,0.48052,
1564053804936518912,-0.12015,0.69306,-0.01536,0.50549,-0.62350,0.35188,0.48156,
1564053805036519168,-0.12362,0.70699,-0.01528,0.50488,-0.62394,0.35091,0.48235,
1564053805534400768,-0.11913,0.68966,-0.01547,0.50634,-0.62265,0.35273,0.48115,
1564053806534470912,-0.11360,0.67070,-0.01591,0.50814,-0.62150,0.35471,0.47928,
1564053806733585152,-0.10757,0.64483,-0.01615,0.50972,-0.62032,0.35663,0.47771,
1564053806833584896,-0.10395,0.62975,-0.01576,0.51061,-0.61972,0.35771,0.47673,
1564053806932637952,-0.10033,0.61321,-0.01520,0.51154,-0.61908,0.35882,0.47573,
1564053807032637952,-0.09651,0.59528,-0.01480,0.51248,-0.61843,0.36001,0.47465,
1564053807132637952,-0.09220,0.57591,-0.01460,0.51344,-0.61777,0.36130,0.47350,
1564053807231906048,-0.08787,0.55547,-0.01444,0.51437,-0.61700,0.36270,0.47242,
1564053807331905792,-0.08348,0.53418,-0.01404,0.51526,-0.61636,0.36410,0.47121,
1564053807435920896,-0.07844,0.50972,-0.01337,0.51644,-0.61554,0.36563,0.46979,
1564053807535920896,-0.07353,0.48461,-0.01298,0.51761,-0.61468,0.36722,0.46840,
1564053807635920896,-0.06845,0.45758,-0.01276,0.51896,-0.61364,0.36898,0.46688,
1564053807734320896,-0.06324,0.42939,-0.01245,0.52028,-0.61264,0.37088,0.46522,
1564053807834320896,-0.05763,0.39921,-0.01194,0.52170,-0.61159,0.37282,0.46345,
1564053807933868800,-0.05313,0.36724,-0.01151,0.52315,-0.61050,0.37478,0.46167,
1564053808033868800,-0.04637,0.33483,-0.01013,0.52468,-0.60938,0.37682,0.45975,
1564053808133869056,-0.04150,0.30027,-0.00994,0.52633,-0.60807,0.37904,0.45777,
1564053808333132032,-0.03216,0.22866,-0.01009,0.52955,-0.60555,0.38350,0.45366,
1564053808533470976,-0.02226,0.15129,-0.00893,0.53291,-0.60279,0.38837,0.44924,
1564053808633470976,-0.01770,0.11167,-0.00862,0.53453,-0.60141,0.39085,0.44701,
1564053808737581824,-0.01351,0.07011,-0.00842,0.53637,-0.59989,0.39344,0.44458,
1564053808837581824,-0.01020,0.02947,-0.00843,0.53824,-0.59828,0.39600,0.44220,
1564053808936555008,-0.00683,-0.01090,-0.00792,0.54016,-0.59671,0.39849,0.43974,
1564053809036554752,-0.00369,-0.05299,-0.00743,0.54202,-0.59504,0.40113,0.43731,
1564053809136555008,-0.00101,-0.09244,-0.00693,0.54380,-0.59354,0.40354,0.43491,
