1563436180456944384,-0.03044,-0.00532,0.25201,0.70733,0.70655,-0.02052,0.00725,-0.21076,0.07168,1.01713,
1563436180556962304,-0.03386,0.02802,0.18667,0.71523,0.69836,-0.02306,0.01438,-0.20577,0.30983,0.64647,
1563436180656991488,-0.05687,0.07398,0.32632,0.72832,0.68437,-0.01769,0.02957,-0.23362,0.51270,0.85494,
1563436180756979712,-0.09886,0.13387,0.46342,0.74263,0.66821,-0.01816,0.04073,-0.32898,0.63117,1.00333,
1563436180856934656,-0.12653,0.17574,0.53231,0.74792,0.66162,-0.02559,0.04713,-0.32744,0.61864,0.93868,
1563436180956856064,-0.05557,0.08783,0.36255,0.74056,0.66984,-0.02176,0.04907,-0.06057,0.24151,0.43432,
1563436181056768256,-0.05295,0.10349,0.39355,0.74474,0.66500,-0.01141,0.05484,-0.04601,0.24944,0.35163,
1563436181156681984,-0.05955,0.12978,0.44317,0.75148,0.65678,-0.00536,0.06236,-0.06755,0.24228,0.34036,
1563436181256603648,-0.06525,0.14623,0.47345,0.75474,0.65350,-0.00216,0.05743,-0.08982,0.17259,0.29362,
1563436181356535296,-0.05953,0.16192,0.48723,0.76095,0.64759,0.00304,0.03955,-0.06611,0.12001,0.24523,
1563436181456476416,-0.04585,0.16726,0.47109,0.76885,0.63896,0.00982,0.02221,-0.02600,0.04606,0.16589,
1563436181556427776,-0.02805,0.16595,0.46735,0.78128,0.62350,0.02676,0.01202,-0.00148,-0.00697,0.14049,
1563436181656390656,-0.00124,0.17810,0.49205,0.79220,0.60810,0.05129,-0.00111,0.01876,-0.02436,0.14063,
1563436181756363264,0.00935,0.18486,0.52958,0.79546,0.60334,0.05688,0.00020,0.03677,-0.00773,0.17744,
1563436181856337664,0.01799,0.18609,0.55091,0.79610,0.60273,0.05374,0.00724,0.04461,-0.02344,0.15868,
1563436181956314112,0.02282,0.18414,0.56805,0.79223,0.60799,0.05120,0.00937,0.03625,-0.04235,0.12878,
1563436182056292864,0.01883,0.18034,0.58575,0.78250,0.62129,0.03926,0.01251,0.02212,-0.05934,0.08970,
1563436182156276992,0.02267,0.17866,0.58763,0.78218,0.62185,0.03769,0.00867,0.02273,-0.05387,0.07426,
1563436182256263168,0.02237,0.18353,0.60140,0.77838,0.62673,0.03536,0.00893,0.01747,-0.04216,0.06738,
1563436182356251648,0.02193,0.18227,0.61073,0.77708,0.62829,0.03692,0.00548,0.00472,-0.04830,0.06479,
1563436182454471680,0.02516,0.18168,0.61141,0.77761,0.62718,0.04434,-0.00249,0.00338,-0.04675,0.05223,
1563436182554475264,0.02743,0.18413,0.62192,0.77827,0.62606,0.04798,-0.00607,0.01473,-0.04334,0.05024,
1563436182654473472,0.03447,0.19452,0.63712,0.77875,0.62515,0.05173,-0.00793,0.01636,-0.03725,0.05623,
1563436182754473472,0.03871,0.18919,0.63904,0.78035,0.62339,0.04867,-0.00878,0.04982,-0.06350,0.02202,
1563436182854473472,0.04868,0.18991,0.64330,0.77246,0.63161,0.06297,-0.02038,0.08520,-0.04614,0.00166,
1563436182954473472,0.05873,0.19289,0.64528,0.77110,0.63173,0.07651,-0.02176,0.07968,-0.02573,0.02463,
1563436183054473472,0.06634,0.20389,0.65641,0.77110,0.63175,0.07793,-0.01461,0.05447,-0.00042,0.04845,
1563436183154473472,0.07269,0.20571,0.66345,0.77247,0.62917,0.08524,-0.01322,0.04509,-0.01009,0.06743,
1563436183254473472,0.07608,0.20196,0.67069,0.77611,0.62475,0.08412,-0.01623,0.01731,-0.02287,0.06631,
1563436183354473472,0.07808,0.19855,0.67940,0.77508,0.62573,0.08609,-0.01732,0.01019,-0.03895,0.05889,
1563436183454473472,0.07764,0.19213,0.68396,0.77568,0.62477,0.08572,-0.02512,0.00383,-0.03786,0.07869,
1563436183554473472,0.07888,0.19161,0.68751,0.77958,0.61910,0.08881,-0.03284,0.01363,-0.02395,0.11178,
